ID;S1_Temp;S2_Temp;S3_Temp;S4_Temp;S1_Light;S2_Light;S3_Light;S4_Light;S1_Sound;S2_Sound;S3_Sound;S4_Sound;S5_CO2;S5_CO2_Slope;S6_PIR;S7_PIR;Room_Occupancy_Count
5812;2519~2525;2525~2531;2475~2488;2538~2556;0;0;0;0;8;5;5~6;10;345~355;0;0;0;0
5813;2538;2544;2506;2594~2600;0;0;0;0;7~8;4~5;5~6;9~10;350~355;-165384~-19230;0;0;0
5814;2506~2513;2506~2513;2456;2519;0;0;0;0;7~8;4~5;6;8;345;0;0;0;0
5815;2544;2544;2506~2513;2594;0;0;0;0;7~8;5;5~6;9~10;350~355;-134615~-96153;0;0;0
5816;2538;2538;2494~2500;2588;0;0;0;0;7;4~5;5~6;6~10;355~375;-276923~0;0;0;0
5817;2513~2519;2519;2463;2538~2544;0;0;0;0;7;4~5;5~6;9~12;350~355;-65384~57692;0;0;0
5818;2544~2550;2544~2550;2494~2513;2556~2575;0;0;0;0;6~7;4~5;7;7~8;365~380;-296153~-126923;0;0;0
5819;2513~2519;2513~2519;2463;2538~2556;0;0;0;0;6~7;4~5;5~6;5~6;355~360;-92307~0;0;0;0
5820;2625~2631;2625~2806;2594~2613;2638~2644;113~142;18~226;171~184;7~10;10~48;11~80;13~300;8~110;1035~1235;-1446153~911538;0~1;0~1;2
5821;2519;2525;2469;2550~2556;0;0;0;0;6~7;4~5;6;5~8;360;-80769~0;0;0;0
5822;2513~2519;2513~2519;2456~2463;2538~2550;0;0;0;0;6~7;5;7~8;6;360;0~57692;0;0;0
5823;2588~2600;2681;2550;2625~2631;119~121;24~26;41~48;30~35;23~101;16~50;6~62;11~30;420~450;-76923~1350000;0~1;0;1
5824;2588~2600;2694~2706;2550~2556;2625~2638;14~15;15~16;71~75;52~54;8~10;6~7;6~7;5~7;540~635;-3976923~-819230;0;0;0
5825;2531~2538;2538~2544;2525~2538;2600~2613;20;24;85~87;62~63;7~9;5;5~7;10~11;355;0;0;0;0
5826;2588~2606;2694~2719;2550~2556;2625~2638;14~15;14~15;69~71;50~51;8~21;6~13;9~21;6~18;530~655;-4076923~2092307;0;0~1;0
5827;2575~2594;2581~2600;2538~2563;2600~2619;0;0;0;0;6~7;4~5;7;6;705~865;-3407692~-1434615;0;0;0
5828;2506~2513;2506~2513;2469;2519;6;6~7;33;22;7~8;5;5~6;8~10;345~350;0;0;0;0
5829;2625~2638;2594~2806;2588~2606;2638~2644;150;238~239;180~181;10~11;8~73;27~77;6~365;6~63;860~1220;-503846~2384615;0~1;0~1;3
5830;2619~2631;2606~2675;2581~2594;2631;149~150;236~237;179~187;10~11;9~44;15~55;6~66;6~98;790~1045;1407692~3753846;0~1;0~1;3
5831;2513~2519;2513~2519;2475~2488;2569~2581;11~12;13~14;52~54;37~38;8;5~6;5~6;10~11;355;0;0;0;0
5832;2569~2581;2581~2588;2538~2544;2594~2606;0;0;0;0;7;4~5;5~6;5~6;680~795;-2407692~-2146153;0;0;0
5833;2506~2513;2506~2519;2444~2456;2538~2550;0;0;0;0;8~9;5;7;5~6;355~360;-123076~0;0;0;0
5834;2588~2594;2600~2606;2575;2631;14;18~19;83~87;51~54;6~7;5~6;5~7;6;705~715;-2842307~-2492307;0;0;0
5835;2625~2631;2638~2794;2588~2613;2638~2650;142~148;227~235;173~178;10;66~181;50~133;9~254;8~72;890~1265;2157692~4550000;0~1;0~1;3
5836;2531~2538;2525~2563;2481~2488;2575~2581;123~157;29~242;61~67;46~53;44~177;24~108;10~53;8~14;445~455;623076~1103846;0~1;0~1;1
5837;2500~2506;2500~2506;2450~2463;2531;7~8;7~8;36~40;24~27;7~8;4~5;5~6;9~11;355;-238461~0;0~1;0;0
5838;2519;2525;2475;2525;0;0;0;0;7;5;5~6;9;345;0;0;0;0
5839;2538;2544;2494~2500;2588;0;0;0;0;7~8;4~5;5~6;9~10;355;0;0;0;0
5840;2519;2513~2519;2481~2494;2569~2581;12;14;55~58;40~41;8;6~9;6~7;5~10;355~360;-42307~0;0;0;0
5841;2625~2631;2638~2800;2594~2619;2638~2644;117~142;19~226;171~184;7~10;49~107;6~32;35~85;6~22;1045~1225;542307~2107692;0~1;0~1;3
5842;2575~2581;2600~2606;2569;2581~2588;5;5~7;28~36;17~23;8~41;6~38;7~67;9~20;565~650;2669230~3803846;0~1;1;3
5843;2506;2506;2450~2456;2513~2525;1;1;9~10;5~7;7~9;5;5~6;9~10;345~350;0;0;0;0
5844;2506~2519;2506~2519;2444~2463;2538~2544;0;0;0;0;8~9;5;5~6;5~6;355~360;-84615~3846;0;0;0
5845;2600~2619;2619~2669;2588~2606;2638~2644;17~18;21~22;95~98;59~60;7;5~11;7~16;5~6;820~970;-3496153~173076;0;0;0
5846;2525~2531;2531~2538;2481;2569;0;0;0;0;6~7;5;7;6;360~365;-92307~-38461;0;0;0
5847;2506~2519;2506~2519;2444~2463;2538;0;0;0;0;8~9;4~5;5~6;7~10;355;-57692~88461;0;0;0
5848;2613~2619;2581~2588;2563~2569;2631~2644;117~118;22~23;185~190;10~12;54~68;28~67;42~174;22~61;670~725;1857692~3250000;0~1;0~1;2
5849;2531;2538;2488;2569~2581;0;0;0;0;6~7;4~5;6;6;370;-242307~0;0;0;0
5850;2600~2613;2706~2781;2581~2600;2619~2631;163~165;251~255;266~278;69~71;6~17;5~10;6~87;6~12;865~910;930769~1765384;0~1;0~1;3
5851;2500~2506;2500~2506;2444~2456;2506~2531;3~4;3~5;17~23;12~15;8;4~5;7~8;5~9;350~360;0~50000;0;0;0
5852;2550;2550;2519;2556~2563;0;0;0;0;7;5;5~6;8~9;415~450;-2126923~-1457692;0;0;0
5853;2506;2506;2450~2456;2519;1~2;1~2;6~12;4~7;7~8;4~5;5~6;8;345;0;0;0;0
5854;2613~2619;2706~2731;2600~2606;2638~2650;163~165;251~257;271~280;72~74;8~16;5~15;7~33;7~15;925~960;1196153~1892307;0~1;0~1;3
5855;2550~2569;2531~2538;2506~2513;2588~2600;122~123;37~38;66~69;48~49;42~62;20~28;10~21;9~16;370~375;126923~300000;0~1;0;1
5856;2531~2538;2531~2538;2494;2575~2581;0;0;0;0;8;4~5;5~6;10~11;355;0;0;0;0
5857;2575~2600;2581~2613;2544~2569;2581~2613;0;0;0;0;6~7;6~11;5~13;6~9;735~930;-3042307~-150000;0;0;0
5858;2588~2613;2588~2713;2531~2569;2625~2638;120~160;34~249;71~77;45~59;56~268;25~87;12~56;7~45;480~645;-2092307~2907692;0~1;0~1;2
5859;2625;2619~2631;2588~2594;2638;150;234~236;185~186;10;19~65;30~90;8~140;9~30;905~1050;1915384~3853846;0~1;0~1;3
5860;2519~2531;2525~2531;2469~2488;2538~2563;0;0;0;0;8~12;6~9;7~13;5~10;345~360;0;0;0;0
5861;2500~2506;2506~2513;2444~2450;2538~2550;3~5;3~5;17~24;12~16;8;5;5~6;6~7;360;0~57692;0;0;0
5862;2594~2600;2619~2631;2575~2588;2594~2600;141~143;226~228;5~8;0~8;41~190;30~55;20~82;12~21;830~850;-684615~538461;0~1;0~1;2
5863;2519~2525;2525;2500;2575~2581;14;15~17;60~66;44~47;8~9;4~6;6~7;6~11;355~360;-84615~0;0;0;0
5864;2550;2544~2550;2500~2506;2550~2563;0;0;0;0;6~7;4~5;5~6;5~6;380;-30769~0;0;0;0
5865;2513~2519;2513~2519;2481~2494;2575~2581;12;14;55~56;39~40;7~8;4~5;5~6;10~11;355;0;0;0;0
5866;2525~2538;2525~2544;2513~2538;2588~2619;14~16;18~19;70;50~51;7~8;6~7;6;10~11;355;0;0;0;0
5867;2513~2519;2519;2469~2475;2531;0;0;0;0;8;5;5~6;8;345;0;0;0;0
5868;2506;2506;2456;2506~2519;2~3;2~3;14~16;10~12;7~8;4~5;5~6;9~11;345~350;0;0;0;0
5869;2550~2569;2531~2538;2506~2519;2588~2600;123~124;37~38;70~71;50~51;55~80;18~26;15~23;13~20;365~380;253846~300000;0~1;0;1
5870;2544~2550;2544;2538;2606~2613;4~5;4~5;24~25;15~18;7~8;4~5;6;9~11;355;-92307~115384;0;0;0
5871;2544;2538~2544;2500~2513;2588~2594;0;0;0;0;7~8;5;7;9~10;350~355;-157692~0;0;0;0
5872;2525;2525~2531;2481~2488;2538~2544;0;0;0;0;7;4;5~6;9~10;345;0;0;0;0
5873;2588~2600;2600~2619;2550~2569;2606~2619;0;0;0;0;6~7;5;5~6;7;855~990;-3523076~-2646153;0;0;0
5874;2538;2538;2494~2500;2588~2594;0;0;0;0;8;4~5;6;9~10;355;-69230~0;0;0;0
5875;2588~2606;2600~2625;2575~2588;2638;14~17;19~21;86~94;53~58;6~7;4~5;7~8;6~7;705~835;-6242307~-2538461;0;0;0
5876;2519~2525;2525;2469;2563;0;0;0;0;6~7;4~5;5~6;5~7;360;0;0;0;0
5877;2613;2575;2563~2575;2619~2631;117~118;26~27;190~199;21~24;13~41;5~50;6~213;6~34;630~640;223076~638461;0~1;0~1;2
5878;2525;2525~2531;2481~2488;2538;0;0;0;0;7;5;5~6;9;345;0;0;0;0
5879;2531~2538;2531~2544;2481~2488;2569~2581;0;0;0;0;8~12;6~11;7~12;6~11;355~370;0;0;0;0
5880;2500~2506;2500~2506;2456;2538~2544;7;7~8;36~38;24~25;7~8;4~5;5~6;10~11;355;-192307~0;0;0;0
5881;2575~2581;2581~2600;2538~2563;2581~2600;0;0;0;0;8~10;4~5;4~6;6~8;715~795;-2730769~-1576923;0;0;0
5882;2538;2538;2494~2500;2588;0;0;0;0;7;4~5;5~6;6~10;355~375;-276923~0;0;0;0
5883;2538;2531~2538;2481~2488;2569~2581;0;0;0;0;6~7;4~5;5~6;5~6;360~365;-200000~0;0;0;0
5884;2544;2544;2525;2619;0~1;0~1;0~7;0~5;7~9;4~5;6;9~10;350;0;0;0;0
5885;2544~2550;2544~2550;2500~2506;2581;0;0;0;0;6~7;4~5;6;6;385;-292307~0;0;0;0
5886;2556~2569;2625~2644;2544~2556;2569~2575;8~10;8~11;30~50;29~34;19~48;27~84;10~71;9~21;375~460;192307~2592307;0~1;0~1;3
5887;2613;2581~2606;2550~2563;2625~2631;119;24;192~200;14~19;13~50;13~54;7~158;8~50;565~620;1288461~2000000;0~1;0~1;2
5888;2544;2544;2538~2544;2613;6~9;8~10;36~45;26~32;7~8;4~6;5~6;9~10;350~355;-203846~0;0;0;0
5889;2519~2525;2525;2469~2475;2556~2563;0;0;0;0;6~7;5;5~6;5~7;365;-100000~-42307;0;0;0
5890;2506;2506~2513;2463;2519~2531;5~6;6;30~32;20~21;7~8;5;7;10;350;0;0;0;0
5891;2519;2519;2456~2463;2544~2550;0;0;0;0;6~7;4~5;7;6~9;355~360;-157692~-11538;0;0;0
5892;2544~2550;2544;2525;2600~2613;0;0;0;0;8;5;5~6;10~11;350;-42307~38461;0~1;0;0
5893;2625~2631;2631~2681;2594~2600;2638;147~149;234~235;178;10;13~52;7~20;13~48;10~15;895~1060;2334615~4473076;0~1;0~1;3
5894;2519~2525;2525;2500~2506;2575~2581;15~16;18~19;68~71;49~51;7~10;4~5;6~7;9~10;355;0;0;0;0
5895;2544;2544;2525~2531;2619;0~1;0~1;2~10;2~6;8;6;6~7;9~10;350;0;0;0;0
5896;2525~2531;2525~2531;2475~2481;2569;0;0;0;0;6~7;5;7~9;5~6;360~365;0;0;0;0
5897;2531;2531;2475~2481;2569~2575;0;0;0;0;6~7;4~5;5~6;7;360~370;-226923~-15384;0;0;0
5898;2538;2538~2544;2494~2513;2588;0;0;0;0;7~9;6;5~6;9~10;350~355;-88461~0;0;0;0
5899;2606;2681;2550~2556;2631~2638;117~118;21~22;27~29;20~21;20~122;6~8;6~24;6~9;500~520;1230769~1761538;0~1;0;1
5900;2575~2581;2588;2544~2550;2600~2606;0;0;0;0;7;4~5;5~6;6;760~795;-2092307~-1950000;0;0;0
5901;2588~2600;2613~2625;2563~2569;2588~2600;0;0;0;0;7;4~5;4~6;8~9;825~855;-1219230~1000000;0;0;0
5902;2531~2538;2531~2544;2481~2488;2569~2581;0;0;0;0;8~12;6~11;7~12;6~11;355~370;0;0;0;0
5903;2538;2538~2544;2525~2538;2600~2613;18~19;22;78~80;57~58;8;5~8;6~7;10~11;355;0;0;0;0
5904;2513;2513;2475~2481;2563~2575;11;12;53;36~37;8~10;5~9;6~9;5~7;355~360;-65384~107692;0;0;0
5905;2619~2625;2613~2631;2594;2625~2631;113~115;18~19;177~180;7;7~34;16~49;50~126;18~45;1020~1050;-1142307~715384;0~1;0~1;2
5906;2506;2506;2450~2463;2500~2531;5;5;24~29;17~20;7~8;6;5~6;6~11;350~360;0~34615;0;0;0
5907;2538;2538~2544;2494;2575;0;0;0;0;6~7;4~5;6;5~7;365~370;-11538~15384;0;0;0
5908;2506~2519;2506~2519;2444~2463;2538~2544;0;0;0;0;8~9;5;5~6;5~6;355~360;-84615~3846;0;0;0
5909;2519~2531;2488~2519;2469~2500;2563~2588;14~124;17~36;57~65;44~45;7~28;5~26;5~21;6~11;355~445;0~1234615;0;0;1
5910;2550;2544~2550;2513~2519;2556~2563;0;0;0;0;7;4~5;5~6;8~10;385;-334615~-184615;0;0;0
5911;2606~2631;2600~2794;2575~2613;2638~2644;150~164;239~254;182~276;11~70;12~69;13~76;7~254;8~79;770~1220;507692~2573076;0~1;0~1;3
5912;2594~2600;2581~2588;2556~2569;2606~2613;0;0;0;0;6~7;4~5;5~6;6;840~930;-2746153~-1957692;0;0;0
5913;2619;2575;2569~2575;2625~2631;116;24~25;181~185;13~18;57~321;6~28;15~132;6~19;680~725;1711538~2588461;0~1;1;2
5914;2538;2544;2494~2500;2588;0;0;0;0;7~8;4~5;5~6;9~10;355;0;0;0;0
5915;2600~2613;2575;2556~2563;2625~2638;117~119;28~30;55~203;24~36;7~184;5~76;5~270;6~92;585~625;107692~1607692;0~1;0~1;2
5916;2531~2538;2538;2500~2506;2544~2581;0;0;0;0;7;4~5;5~6;8;355~370;-46153~0;0;0;0
5917;2556~2594;2581~2769;2506~2538;2594~2619;157~160;244~248;75~77;58~59;7~46;11~60;6~20;6~17;435~600;1100000~2776923;0~1;0;2
5918;2575~2594;2594~2894;2531~2538;2606~2619;159~162;244~254;82~223;61~67;35~63;55~154;16~186;13~50;435~695;-2600000~2196153;0~1;0~1;2
5919;2600~2606;2575;2556;2625~2638;118~119;29;51~54;30~34;13~384;5~27;5~30;6~16;595~605;157692~1057692;0~1;0;1
5920;2519;2519;2463;2544~2556;0;0;0;0;8;4~5;7;5~6;360;0;0;0;0
5921;2506;2500~2506;2444;2538~2544;1~3;1~3;10~15;6~10;8;5;5~6;5~7;355~360;19230~46153;0;0;0
5922;2600~2613;2575;2556~2563;2625~2638;117~119;28~30;55~203;24~36;7~184;5~76;5~270;6~92;585~625;107692~1607692;0~1;0~1;1
5923;2513~2519;2519;2463;2538~2544;0;0;0;0;7;4~5;5~6;9~12;350~355;-65384~57692;0;0;0
5924;2513~2519;2519;2488~2494;2581~2588;13;14~15;57~59;40~41;7~9;4~5;5~6;6~11;355~360;-34615~19230;0;0;0
5925;2519;2513;2463;2519~2525;0;0;0;0;7~8;4~5;6;8;345;0;0;0;0
5926;2606~2613;2575;2556~2563;2625~2638;116~118;25~27;40~46;23~27;7;4~5;6~9;6;610~620;519230~923076;0;0;1
5927;2544;2544~2550;2538~2544;2606~2613;3~5;4~5;18~26;13~18;8~13;6~9;6~11;10~11;350~355;-153846~0;0;0;0
5928;2556~2569;2556~2563;2525~2531;2569~2581;0;0;0;0;8~10;4~5;5~9;6~9;510~565;-2657692~-1919230;0;0;0
5929;2544;2544;2544;2613;9~10;11~12;46~51;34~37;7~8;5~9;5~7;9~11;355;0;0;0;0
5930;2538;2538~2544;2481~2488;2569~2581;157~158;241~243;68~70;53~54;54~279;33~68;20~27;16~24;445~455;450000~646153;0~1;0~1;2
5931;2531~2538;2525~2563;2481~2488;2575~2581;123~157;29~242;61~67;46~53;44~177;24~108;10~53;8~14;445~455;623076~1103846;0~1;0~1;1
5932;2538;2538~2544;2506;2550;0;0;0;0;7;4~5;5~6;9;360~370;-296153~-88461;0;0;0
5933;2531;2531~2538;2494;2538~2544;0;0;0;0;7;4~5;5~6;8;345~350;-261538~-207692;0;0;0
5934;2588~2594;2681;2550;2625~2631;120~121;24~25;42~48;31~35;7~19;7~11;6~8;6~8;420~435;-1357692~926923;0~1;0;1
5935;2588~2613;2588~2713;2531~2569;2625~2638;120~160;34~249;71~77;45~59;56~268;25~87;12~56;7~45;480~645;-2092307~2907692;0~1;0~1;1
5936;2563~2569;2563~2569;2525;2575~2594;0;0;0;0;6~7;4~5;7;6~7;475~595;-2000000~-1684615;0;0;0
5937;2588~2600;2694~2706;2550~2556;2625~2638;14~15;15~16;71~75;52~54;8~10;6~7;6~7;5~7;540~635;-3976923~-819230;0;0;0
5938;2513~2519;2513~2519;2469;2519~2525;0;0;0;0;7;4;6~7;7~8;345;0;0;0;0
5939;2525~2531;2525~2531;2475~2481;2569~2575;0;0;0;0;8~9;4~5;5~6;9~10;355;0;0;0;0
5940;2550~2556;2563~2575;2494~2500;2588~2594;155;232~235;72~74;55~57;31~63;10~50;9~27;6~14;520~560;2653846~3750000;0~1;0~1;1
5941;2544;2544;2494~2500;2575~2581;0;0;0;0;7;5;6;5~6;380;0;0;0;0
5942;2581~2588;2563~2575;2525~2538;2619~2625;159~160;248~249;74~80;54~60;23~113;10~321;8~81;7~57;390~445;334615~2088461;0~1;0~1;2
5943;2513~2519;2525;2475;2531;0;0;0;0;6~7;4~5;5~6;9;345;0;0;0;0
5944;2544;2544;2506;2550~2556;0;0;0;0;7;4~5;5~6;9~10;370~375;-292307~-261538;0;0;0
5945;2581~2600;2581~2594;2550~2569;2606~2613;0;0;0;0;6~7;4~5;5~6;7;810~910;-3315384~-2634615;0;0;0
5946;2538;2538;2500;2550~2581;0;0;0;0;8;5;5~6;10~11;355~360;0;0;0;0
5947;2538;2531~2538;2481~2488;2569~2581;0;0;0;0;7;4~5;6;7;365~370;-92307~0;0;0;0
5948;2525;2525;2481;2525~2531;0;0;0;0;7;4~5;5~6;9~10;345;0;0;0;0
5949;2588~2600;2588~2619;2556~2569;2606~2613;0;0;0;0;6~7;4~5;7;6;870~995;-3592307~-2434615;0;0;0
5950;2544;2544;2513;2588~2594;0;0;0;0;8;4~5;5~6;9~10;350~355;3846~73076;0;0;0
5951;2581~2588;2688~2694;2550~2556;2625~2631;12~14;13~14;61~68;45~49;19~161;17~54;14~76;10~44;525~540;-3930769~465384;0~1;0~1;0
5952;2531~2538;2531~2538;2481~2488;2569~2581;0;0;0;0;8;4~5;5~6;11~12;355;0;0;0;0
5953;2606~2631;2600~2794;2575~2613;2638~2644;150~164;239~254;182~276;11~70;12~69;13~76;7~254;8~79;770~1220;507692~2573076;0~1;0~1;3
5954;2531;2531;2475~2481;2569;0;0;0;0;6~7;5;5~6;5~6;360~365;-84615~-73076;0;0;0
5955;2506~2513;2506~2513;2444~2456;2513~2531;0;0;0;0;7~8;4~5;7;5~6;355;-161538~-34615;0;0;0
5956;2619;2569~2575;2575;2631~2638;115;24;180~181;12~13;53~82;51~105;109~314;36~73;725~740;1288461~1696153;0~1;0~1;2
5957;2594~2600;2581~2588;2563;2625~2631;119;32~33;64~67;40~43;7~10;6~17;6~12;6~14;565~575;-1188461~-419230;0;0;1
5958;2556;2556~2563;2525~2531;2569;0;0;0;0;7;4~5;5~6;8~9;525~530;-2653846~-2323076;0;0;0
5959;2563~2575;2625~2681;2544~2556;2569~2619;8~10;9~10;32~50;29~36;7~17;6~12;6~13;6~11;375~465;-1146153~2650000;0;0~1;0
5960;2531;2531;2481~2488;2569~2581;0;0;0;0;6~7;4~5;5~6;5~6;370;-111538~0;0;0;0
5961;2594;2613~2619;2581~2588;2594;145~147;230~232;170~173;20;24~32;24~37;60~142;13~31;810~845;-415384~2034615;0~1;0~1;2
5962;2544~2563;2544~2563;2525;2563~2606;0;0;0;0;8;4~5;5~6;6~9;350~545;-1880769~0;0;0;0
5963;2600~2613;2575;2556~2563;2625~2638;117~119;28~30;55~203;24~36;7~184;5~76;5~270;6~92;585~625;107692~1607692;0~1;0~1;1
5964;2506;2506;2456~2463;2538~2550;8;8~9;40~41;27~28;7~8;4~5;5~6;10~11;355;0;0;0;0
5965;2513~2519;2488~2494;2469~2475;2550~2556;123;35;57~59;44~45;21~157;6~25;7~19;5~16;400~425;388461~1176923;0~1;0;1
5966;2544~2550;2544~2550;2500~2506;2556~2575;0;0;0;0;6~7;4~5;7;6;370~385;-288461~-38461;0;0;0
5967;2513~2519;2519;2456;2544~2556;0;0;0;0;6~7;6;6~7;6~7;355~360;-226923~0;0;0;0
5968;2506;2506;2450~2456;2513~2519;0;0;5~6;4;8~9;4~5;5~6;8~9;345;0;0;0;0
5969;2563~2569;2563~2569;2525;2575~2594;0;0;0;0;6~7;4~5;7;6~7;475~595;-2000000~-1684615;0;0;0
5970;2525~2538;2531~2538;2494;2544~2581;0;0;0;0;8~9;6;5~6;8~11;345~355;-80769~0;0;0;0
5971;2544;2544~2550;2538~2544;2606~2613;3~5;4~5;18~26;13~18;8~13;6~9;6~11;10~11;350~355;-153846~0;0;0;0
5972;2506~2513;2506;2463;2513~2519;6;7;32;21;7~8;4~5;5~6;8;345;0;0;0;0
5973;2506~2513;2513;2450;2538~2550;0;0;1~4;1~2;6~7;4~6;6;5~6;355;-157692~-65384;0;0;0
5974;2619~2625;2581;2581~2588;2631;114~116;24;176~178;9~11;7~28;5~23;7~102;6~27;750~810;1173076~2096153;0~1;0~1;2
5975;2619~2625;2613~2625;2594~2600;2625~2631;114~115;19;179~180;7;7~12;5~7;17~91;6~9;1015~1040;-453846~300000;0~1;0;2
5976;2625;2619~2631;2588~2594;2631;149~150;234~235;185~186;10;9~19;21~56;8~11;7~9;840~990;2100000~3769230;0~1;0~1;3
5977;2600~2606;2575;2556~2563;2631;118~119;29;51~54;30~34;8~9;5~6;6~18;6;590~605;219230~1423076;0~1;0;1
5978;2525;2525~2531;2481~2488;2538;0;0;0;0;7;5;5~6;9;345;0;0;0;0
5979;2575~2588;2581~2588;2544~2550;2600~2606;0;0;0;0;6~7;4~5;5~6;7~8;720~785;-2423076~-2134615;0;0;0
5980;2513;2513;2456~2463;2525;0;0;0;0;7~8;4;5;9;345;0;0;0;0
5981;2531;2531;2488;2569;0;0;0;0;7;4~5;5~6;9~10;355;0;0;0;0
5982;2506~2513;2500~2519;2444~2450;2538;1~2;1~2;7~14;5~9;6~7;5~6;6;6;360;34615~157692;0;0;0
5983;2531;2531;2488;2538~2544;0;0;0;0;7;4~5;5~6;9;345;0;0;0;0
5984;2525~2531;2525~2531;2475~2481;2569~2575;0;0;0;0;7;4~5;5~6;9~10;355;0;0;0;0
5985;2544;2544;2538;2606~2613;4~5;4~5;24~26;15~19;7~8;5;6~7;9~11;350;-215384~57692;0;0;0
5986;2506;2513;2450~2456;2538~2544;3;3~4;17~19;11~13;7;4~6;5~7;5~6;355~360;34615~69230;0;0;0
5987;2506~2513;2506~2513;2444~2456;2513~2531;0;0;0;0;7~8;4~5;7;5~6;355;-161538~-34615;0;0;0
5988;2506~2513;2513;2450~2456;2538~2544;5;5;25~28;17~19;6~7;4~5;5~6;7;360;0;0;0;0
5989;2538;2538~2544;2538;2606~2619;19;23;83~84;59~60;7~9;5;6~7;9~11;355;0;0;0;0
5990;2513~2519;2513~2519;2469;2538~2544;7;7;35~37;23~24;6~7;5~6;5~7;6~7;355~360;-46153~-3846;0;0;0
5991;2519~2538;2525~2544;2500~2544;2588~2606;9~15;10~20;45~68;33~49;8~24;6~23;6~19;6~11;355~360;-61538~0;0~1;0;0
5992;2538;2538;2494~2500;2588;0;0;0;0;7;4~5;5~6;6~10;355~375;-276923~0;0;0;0
5993;2563~2588;2581~2850;2506~2538;2594~2619;156~160;244~249;78~81;60~62;20~54;5~108;6~31;6~18;460~650;615384~2642307;0~1;0;2
5994;2506~2513;2513;2450~2456;2538~2544;2~3;2~3;11~15;7~10;6~7;4~5;5~6;7~8;355~360;-69230~11538;0;0;0
5995;2544;2544;2538~2544;2619;7~12;9~14;39~59;28~44;9~12;5~11;6~14;10~12;355;0;0;0;0
5996;2563~2588;2594~2850;2506~2531;2594~2619;156~161;244~253;79~81;60~63;62~236;12~77;12~47;7~37;475~645;834615~1707692;0~1;0~1;2
5997;2531;2531;2475~2481;2569~2575;0;0;0;0;6~7;4~5;5~6;7;360~370;-226923~-15384;0;0;0
5998;2500~2506;2500~2506;2456~2463;2525~2531;6;6;32;22;7~8;4~5;7~8;6~11;350~360;0;0;0;0
5999;2544~2569;2531~2538;2506~2513;2588~2594;123~124;37~38;70~71;50~51;68~163;27~53;17~59;14~21;365~375;234615~300000;0~1;0;1
6000;2544;2544;2538;2606~2613;4~5;4~5;24~26;15~19;7~8;5;6~7;9~11;350;-215384~57692;0;0;0
6001;2500~2506;2500~2506;2450~2456;2519~2531;6;6;33;21~22;7~8;5;6;5~6;360;0;0;0;0
6002;2550~2563;2581~2631;2538~2550;2563~2575;9~10;10~13;52~56;31~35;12~33;36~119;8~83;8~16;370~380;0~1046153;0~1;0~1;3
6003;2538;2538~2544;2538;2606~2619;19;23;83~84;59~60;7~9;5;6~7;9~11;355;0;0;0;0
6004;2531;2531;2475~2481;2563;0;0;0;0;6~7;4~5;7;6;360;-92307~34615;0;0;0
6005;2588;2594~2606;2575;2594~2631;2~14;3~17;12~80;10~49;7~20;5;8~16;8~11;675~760;-1788461~2946153;0~1;0~1;3
6006;2581~2594;2688~2700;2550~2556;2625~2631;12~14;12~14;61~68;45~49;6~8;5~38;6;6~9;495~645;-4065384~311538;0~1;0;0
6007;2500~2513;2475~2488;2456~2463;2544~2556;101~124;34~35;54~59;40~45;11~384;12~64;6~48;6~39;390~400;-719230~334615;0~1;0~1;1
6008;2506;2513;2450~2456;2538~2544;4~5;4~5;19~23;13~15;7;4~5;6;6;360;11538~46153;0;0;0
6009;2531;2531;2475~2481;2569;0;0;0;0;6~7;5;5~6;5~6;360~365;-84615~-73076;0;0;0
6010;2506;2506;2456~2463;2544;7;8;37~39;24~26;7~8;4~6;6;5~9;355~360;-46153~0;0;0;0
6011;2506~2513;2513;2450~2456;2544;1~2;1~2;7~12;5~8;6~7;5~6;5~6;6;360;42307~161538;0;0;0
6012;2544~2556;2550~2556;2506~2513;2563~2581;0;0;0;0;6~7;4~5;7;6;390~460;-992307~0;0;0;0
6013;2506~2513;2506~2513;2450~2456;2513~2519;0;0;0;0;7~8;4~5;5;7~8;345;0;0;0;0
6014;2588~2613;2588~2713;2531~2569;2625~2638;120~160;34~249;71~77;45~59;56~268;25~87;12~56;7~45;480~645;-2092307~2907692;0~1;0~1;2
6015;2513~2519;2513~2519;2481~2488;2563~2581;12;14;55~58;39~40;7~8;4~5;5~6;5~9;355~360;-192307~0;0;0;0
6016;2506~2513;2506;2450~2456;2519~2525;0;0;1;0~1;8;4~5;5~6;8~9;345;0;0;0;0
6017;2544;2544;2494;2563~2569;0;0;0;0;7;4;5~6;6;370;0;0;0;0
6018;2525~2531;2531;2475~2481;2563;0;0;0;0;8;5;6;6~9;355~365;-57692~0;0;0;0
6019;2588~2625;2588~2613;2575~2588;2588~2631;146~150;236~242;180~186;12~26;11~44;10~66;11~32;9~18;775~830;1519230~3246153;0~1;0~1;3
6020;2525;2531;2488;2538;0;0;0;0;7;4~5;5~6;8;345;0;0;0;0
6021;2606~2613;2681;2550~2556;2631~2638;116~118;20~21;19~25;14~19;40~87;11~20;7~66;8~36;530~535;434615~1173076;0~1;0~1;1
6022;2500~2506;2500~2506;2456;2494~2513;3~5;3~5;18~23;13~16;7~8;6;5~6;9~10;350;0;0;0;0
