ID;S1_Temp;S2_Temp;S3_Temp;S4_Temp;S1_Light;S2_Light;S3_Light;S4_Light;S1_Sound;S2_Sound;S3_Sound;S4_Sound;S5_CO2;S5_CO2_Slope;S6_PIR;S7_PIR;Room_Occupancy_Count
7130;2531~2538;2531~2544;2494~2506;2544~2581;0;0;0;0;6~7;4~6;5~7;5~10;360~380;-300000~38461;0;0;0
7131;2544~2563;2544~2563;2494~2519;2556~2581;0~155;0~234;0~70;0~54;6~45;4~212;5~34;5~6;385~525;-2276923~3226923;0~1;0;0
7132;2500~2513;2500~2519;2444~2463;2538~2550;5~6;5~6;25~34;17~23;6~16;4~12;5~10;5~11;350~360;-3846~161538;0;0;0
7133;2519~2538;2525~2544;2494~2506;2538~2581;0~17;0~20;0~76;0~54;6~7;4~6;5~8;8~11;345~355;-292307~146153;0;0;0
7134;2606~2638;2594~2825;2575~2613;2638~2650;150~165;234~257;159~280;10~74;7~310;5~188;6~367;6~112;770~1225;-503846~4088461;0~1;0~1;3
7135;2519~2538;2525~2544;2494~2506;2538~2581;0~123;0~37;0~75;0~54;8~119;4~46;5~48;6~34;345~375;-296153~130769;0~1;0~1;0
7136;2519~2538;2525~2544;2494~2506;2538~2581;0~17;0~20;0~76;0~54;6~7;4~6;5~8;8~11;345~355;-292307~146153;0;0;0
7137;2581~2625;2581~2650;2575~2600;2588~2631;14~116;18~185;87~186;7~61;6~380;4~188;5~366;6~154;680~1050;-5542307~2653846;0~1;0~1;2
7138;2519~2538;2525~2544;2494~2506;2538~2581;0~123;0~37;0~75;0~54;8~119;4~46;5~48;6~34;345~375;-296153~130769;0~1;0~1;0
7139;2588~2638;2581~2825;2575~2619;2638~2656;0~149;0~240;0~185;0~62;6~339;4~303;5~367;5~152;685~1270;-6296153~4653846;0~1;0~1;3
7140;2544~2563;2538~2569;2488~2519;2556~2581;0~157;0~239;0~74;0~56;6~351;4~127;5~46;7~28;390~555;-2192307~3907692;0~1;0~1;0
7141;2581~2619;2581~2719;2550~2569;2625~2644;13~118;14~35;69~205;10~55;6~294;5~86;5~297;5~69;530~735;-4076923~3250000;0~1;0~1;0
7142;2519~2538;2525~2544;2494~2544;2588~2619;0~16;0~20;0~76;0~54;6~24;4~23;5~19;6~11;350~375;-288461~234615;0~1;0;0
7143;2513~2531;2525~2531;2463~2488;2519~2563;0;0;0;0;6~7;4~6;5~7;8~11;345~360;0;0;0;0
7144;2506~2519;2506~2519;2450~2463;2513~2531;0;0;0~6;0~4;7~9;4~6;5~7;7~8;345;0;0;0;0
7145;2544~2625;2544~2575;2525~2581;2619~2644;0~115;0~25;0~181;0~56;6~150;4~124;5~365;6~81;350~805;-261538~2296153;0~1;0~1;0
7146;2500~2513;2500~2519;2444~2456;2538~2550;1~5;0~5;7~24;5~17;6~9;4~6;5~7;5~8;355~360;-103846~200000;0;0;0
7147;2581~2625;2581~2650;2575~2600;2588~2631;14~116;18~185;87~186;7~61;6~380;4~188;5~366;6~154;680~1050;-5542307~2653846;0~1;0~1;2
7148;2581~2613;2581~2800;2531~2569;2625~2644;119~163;22~254;29~221;13~70;6~268;5~322;5~365;6~78;405~855;-2703846~6488461;0~1;0~1;1
7149;2606~2638;2594~2825;2575~2613;2638~2650;150~165;234~257;159~280;10~74;7~310;5~188;6~367;6~112;770~1225;-503846~4088461;0~1;0~1;3
7150;2494~2513;2475~2513;2450~2463;2538~2563;6~124;7~35;33~59;22~45;6~384;4~64;5~48;5~39;355~400;-719230~769230;0~1;0~1;0
7151;2544~2550;2525~2550;2500~2519;2588~2613;0~123;0~36;0~65;0~46;6~9;4~5;5~7;6~11;350~390;-65384~0;0~1;0;0
7152;2506~2525;2506~2519;2469~2494;2563~2588;0~12;0~14;0~58;0~41;7~15;4~16;5~17;5~11;355~360;-192307~192307;0;0;0
7153;2544~2569;2531~2550;2506~2519;2588~2613;0~125;0~40;0~76;0~55;7~109;4~5;5~24;6~12;350~380;3846~261538;0~1;0;0
7154;2500~2513;2500~2519;2444~2456;2513~2531;0;0;0~7;0~5;7~9;4~6;5~7;5~7;355~360;-180769~107692;0;0;0
7155;2581~2606;2581~2625;2550~2569;2588~2619;0;0;0;0;6~65;4~11;4~13;5~10;810~995;-3653846~1000000;0;0;0
7156;2519~2538;2525~2544;2494~2544;2588~2619;0~16;0~20;0~76;0~54;6~24;4~23;5~19;6~11;350~375;-288461~234615;0~1;0;0
7157;2544~2563;2544~2563;2494~2519;2556~2581;0~155;0~234;0~70;0~54;6~45;4~212;5~34;5~6;385~525;-2276923~3226923;0~1;0;0
7158;2519;2513~2519;2456~2463;2538~2556;0;0;0;0;6~7;4~6;5~8;5~12;350~360;-188461~92307;0;0;0
7159;2544~2550;2538~2550;2488~2513;2550~2581;0;0;0;0;6~13;4~12;5~18;5~6;365~380;-300000~11538;0;0;0
7160;2519~2531;2525~2538;2463~2481;2531~2563;0;0;0;0;6~7;4~6;5~7;5~7;345~365;-146153~73076;0;0;0
7161;2500~2525;2506~2519;2444~2463;2538~2556;0;0;0~6;0~4;8~10;4~7;5~8;5~11;350~360;-173076~130769;0;0;0
7162;2506~2519;2506~2519;2450~2463;2513~2531;0;0;0~6;0~4;7~9;4~6;5~7;7~8;345;0;0;0;0
7163;2500~2513;2500~2513;2444~2456;2506~2531;1~3;0~3;6~16;4~12;7~9;4~6;5~7;5~11;345~360;-7692~65384;0;0;0
7164;2581~2613;2581~2800;2531~2569;2625~2644;119~163;22~254;29~221;13~70;6~268;5~322;5~365;6~78;405~855;-2703846~6488461;0~1;0~1;1
7165;2544~2550;2525~2550;2500~2519;2588~2613;0~123;0~36;0~65;0~46;6~9;4~5;5~7;6~11;350~390;-65384~0;0~1;0;0
7166;2519~2531;2525~2538;2463~2481;2531~2563;0;0;0;0;6~7;4~6;5~7;5~7;345~365;-146153~73076;0;0;0
7167;2519~2538;2525~2544;2494~2506;2538~2581;0~123;0~37;0~75;0~54;8~119;4~46;5~48;6~34;345~375;-296153~130769;0~1;0~1;0
7168;2513~2525;2513~2519;2469~2481;2519~2556;0;0;0;0;6~7;4~6;5~7;5~11;345~365;-184615~34615;0;0;0
7169;2544~2625;2544~2575;2525~2581;2619~2644;0~115;0~25;0~181;0~56;6~150;4~124;5~365;6~81;350~805;-261538~2296153;0~1;0~1;0
7170;2525~2538;2525~2538;2475~2488;2569~2588;0;0;0;0;6~7;4~6;5~7;7~11;355~375;-246153~88461;0;0;0
7171;2500~2513;2500~2519;2444~2456;2513~2531;0;0;0~7;0~5;7~9;4~6;5~7;5~7;355~360;-180769~107692;0;0;0
7172;2544~2563;2544~2563;2494~2519;2556~2581;0~155;0~234;0~70;0~54;6~45;4~212;5~34;5~6;385~525;-2276923~3226923;0~1;0;0
7173;2519~2538;2525~2544;2494~2538;2588~2619;17~123;20~36;63~87;45~63;7~167;4~66;5~68;6~21;355~360;-42307~111538;0~1;0~1;0
7174;2550~2600;2581~2900;2500~2569;2563~2619;6~164;6~254;5~267;7~70;6~347;5~340;5~366;6~340;370~855;-2600000~8946153;0~1;0~1;3
7175;2544~2625;2544~2575;2525~2581;2619~2644;0~115;0~25;0~181;0~56;6~150;4~124;5~365;6~81;350~805;-261538~2296153;0~1;0~1;0
7176;2588~2638;2581~2825;2575~2619;2638~2656;0~149;0~240;0~185;0~62;6~339;4~303;5~367;5~152;685~1270;-6296153~4653846;0~1;0~1;2
7177;2525~2538;2525~2563;2475~2488;2569~2581;0~158;0~243;0~70;0~54;8~279;4~108;5~53;5~24;355~455;-123076~1103846;0~1;0~1;0
7178;2519~2531;2525~2538;2463~2481;2531~2563;0;0;0;0;6~7;4~6;5~7;5~7;345~365;-146153~73076;0;0;0
7179;2519~2538;2525~2544;2494~2506;2538~2581;0~17;0~20;0~76;0~54;6~7;4~6;5~8;8~11;345~355;-292307~146153;0;0;0
7180;2588~2631;2581~2794;2575~2606;2588~2631;146~165;236~258;179~280;10~74;6~346;5~344;6~366;6~136;760~1045;-911538~3753846;0~1;0~1;3
7181;2525~2538;2525~2544;2469~2488;2569;0;0;0;0;6~7;4~6;5~9;5~6;360~375;-234615~42307;0;0;0
7182;2544~2588;2538~2575;2525~2544;2563~2613;1~160;1~251;6~88;5~63;7~290;4~344;5~95;6~69;350~415;-280769~1038461;0~1;0~1;0
7183;2525~2538;2525~2544;2469~2488;2569;0;0;0;0;6~7;4~6;5~9;5~6;360~375;-234615~42307;0;0;0
7184;2513~2525;2513~2519;2469~2475;2519~2556;0;0;0;0;8~11;4~11;5~7;5~10;345~365;-207692~30769;0;0;0
7185;2525~2538;2525~2538;2475~2488;2569~2588;0;0;0;0;6~7;4~6;5~7;7~11;355~375;-246153~88461;0;0;0
7186;2544~2550;2525~2550;2500~2519;2588~2613;0~123;0~36;0~65;0~46;6~9;4~5;5~7;6~11;350~390;-65384~0;0~1;0;0
7187;2544~2550;2525~2550;2500~2519;2588~2613;0~123;0~36;0~65;0~46;6~9;4~5;5~7;6~11;350~390;-65384~0;0~1;0;0
7188;2544~2550;2538~2550;2488~2513;2550~2581;0;0;0;0;6~13;4~12;5~18;5~6;365~380;-300000~11538;0;0;0
7189;2588~2631;2581~2638;2575~2600;2594~2631;117~150;19~235;5~188;0~25;7~306;5~229;6~365;6~125;700~1065;-896153~4046153;0~1;0~1;3
7190;2500~2513;2500~2519;2444~2456;2538~2550;1~5;0~5;7~24;5~17;6~9;4~6;5~7;5~8;355~360;-103846~200000;0;0;0
7191;2506~2525;2506~2519;2469~2494;2563~2588;0~12;0~14;0~58;0~41;7~15;4~16;5~17;5~11;355~360;-192307~192307;0;0;0
7192;2500~2513;2500~2519;2444~2456;2513~2531;0;0;0~7;0~5;7~9;4~6;5~7;5~7;355~360;-180769~107692;0;0;0
7193;2581~2625;2581~2650;2575~2600;2588~2631;14~116;18~185;87~186;7~61;6~380;4~188;5~366;6~154;680~1050;-5542307~2653846;0~1;0~1;2
7194;2588~2638;2581~2825;2575~2619;2638~2656;0~149;0~240;0~185;0~62;6~339;4~303;5~367;5~152;685~1270;-6296153~4653846;0~1;0~1;0
7195;2519;2513~2519;2456~2463;2538~2556;0;0;0;0;6~7;4~6;5~8;5~12;350~360;-188461~92307;0;0;0
7196;2531~2538;2531~2544;2494~2506;2544~2581;0;0;0;0;6~7;4~6;5~7;5~10;360~380;-300000~38461;0;0;0
7197;2588~2631;2581~2794;2575~2606;2588~2631;146~165;236~258;179~280;10~74;6~346;5~344;6~366;6~136;760~1045;-911538~3753846;0~1;0~1;3
7198;2494~2513;2475~2513;2450~2463;2538~2563;6~124;7~35;33~59;22~45;6~384;4~64;5~48;5~39;355~400;-719230~769230;0~1;0~1;0
7199;2525~2538;2525~2538;2475~2488;2569~2588;0;0;0;0;6~7;4~6;5~7;7~11;355~375;-246153~88461;0;0;0
7200;2500~2513;2500~2513;2444~2463;2513~2531;5~9;6~10;29~44;20~29;6~12;4~10;5~16;5~11;345~360;-257692~61538;0~1;0;0
7201;2506~2525;2506~2519;2469~2494;2563~2588;0~12;0~14;0~58;0~41;7~15;4~16;5~17;5~11;355~360;-192307~192307;0;0;0
7202;2544~2563;2544~2563;2494~2519;2556~2581;0~155;0~234;0~70;0~54;6~45;4~212;5~34;5~6;385~525;-2276923~3226923;0~1;0;0
7203;2606~2638;2594~2825;2575~2613;2638~2650;150~165;234~257;159~280;10~74;7~310;5~188;6~367;6~112;770~1225;-503846~4088461;0~1;0~1;3
7204;2544~2550;2538~2550;2488~2513;2550~2581;0;0;0;0;6~13;4~12;5~18;5~6;365~380;-300000~11538;0;0;0
7205;2500~2513;2500~2519;2444~2463;2538~2550;5~6;5~6;25~34;17~23;6~16;4~12;5~10;5~11;350~360;-3846~161538;0;0;0
7206;2531~2538;2531~2544;2481~2488;2575~2581;0;0;0;0;6~7;4~6;5~7;5~6;360~375;-246153~53846;0;0;0
7207;2506~2519;2506~2519;2450~2463;2513~2531;0;0;0~6;0~4;7~10;4~7;5~10;9~11;345~355;-211538~46153;0;0;0
7208;2588~2631;2581~2638;2575~2600;2594~2631;117~150;19~235;5~188;0~25;7~306;5~229;6~365;6~125;700~1065;-896153~4046153;0~1;0~1;3
7209;2519~2531;2525~2538;2463~2481;2531~2563;0;0;0;0;6~7;4~6;5~7;5~7;345~365;-146153~73076;0;0;0
7210;2513~2525;2513~2519;2469~2481;2519~2556;0;0;0;0;6~7;4~6;5~7;5~11;345~365;-184615~34615;0;0;0
7211;2500~2525;2506~2519;2444~2463;2538~2556;0;0;0~6;0~4;8~10;4~7;5~8;5~11;350~360;-173076~130769;0;0;0
7212;2525~2538;2525~2538;2475~2488;2569~2588;0;0;0;0;6~7;4~6;5~7;7~11;355~375;-246153~88461;0;0;0
7213;2519~2538;2525~2544;2494~2506;2538~2581;0~17;0~20;0~76;0~54;6~7;4~6;5~8;8~11;345~355;-292307~146153;0;0;0
7214;2519~2538;2525~2544;2494~2506;2538~2581;0~123;0~37;0~75;0~54;8~119;4~46;5~48;6~34;345~375;-296153~130769;0~1;0~1;0
7215;2513~2531;2525~2531;2463~2488;2519~2563;0;0;0;0;6~7;4~6;5~7;8~11;345~360;0;0;0;0
7216;2544~2550;2525~2556;2494~2519;2550~2581;0~123;0~37;0~68;0~49;6~49;4~16;5~8;7~10;355~385;-334615~84615;0~1;0;0
7217;2500~2513;2500~2506;2444~2463;2494~2531;3~5;3~5;17~29;12~20;7~9;4~6;5~8;5~12;345~360;0~150000;0;0;0
7218;2513~2525;2513~2519;2469~2475;2519~2556;0;0;0;0;8~11;4~11;5~7;5~10;345~365;-207692~30769;0;0;0
7219;2588~2631;2581~2794;2575~2606;2588~2631;146~165;236~258;179~280;10~74;6~346;5~344;6~366;6~136;760~1045;-911538~3753846;0~1;0~1;3
7220;2500~2525;2506~2519;2444~2463;2538~2556;0;0;0~6;0~4;8~10;4~7;5~8;5~11;350~360;-173076~130769;0;0;0
7221;2544~2569;2531~2550;2506~2519;2588~2613;0~125;0~40;0~76;0~55;7~109;4~5;5~24;6~12;350~380;3846~261538;0~1;0;0
7222;2500~2513;2500~2513;2444~2463;2513~2531;5~9;6~10;29~44;20~29;6~12;4~10;5~16;5~11;345~360;-257692~61538;0~1;0;0
7223;2500~2513;2500~2513;2444~2463;2513~2531;5~9;6~10;29~44;20~29;6~12;4~10;5~16;5~11;345~360;-257692~61538;0~1;0;0
7224;2519~2538;2525~2544;2494~2538;2588~2619;17~123;20~36;63~87;45~63;7~167;4~66;5~68;6~21;355~360;-42307~111538;0~1;0~1;0
7225;2519~2531;2525~2538;2463~2481;2531~2563;0;0;0;0;6~7;4~6;5~7;5~7;345~365;-146153~73076;0;0;0
7226;2588~2631;2581~2638;2575~2600;2594~2631;117~150;19~235;5~188;0~25;7~306;5~229;6~365;6~125;700~1065;-896153~4046153;0~1;0~1;2
7227;2581~2613;2581~2800;2531~2569;2625~2644;119~163;22~254;29~221;13~70;6~268;5~322;5~365;6~78;405~855;-2703846~6488461;0~1;0~1;1
7228;2519~2538;2525~2544;2494~2506;2538~2581;0~17;0~20;0~76;0~54;6~7;4~6;5~8;8~11;345~355;-292307~146153;0;0;0
7229;2606~2638;2594~2825;2575~2613;2638~2650;150~165;234~257;159~280;10~74;7~310;5~188;6~367;6~112;770~1225;-503846~4088461;0~1;0~1;3
7230;2531~2538;2531~2544;2494~2506;2544~2581;0;0;0;0;6~7;4~6;5~7;5~10;360~380;-300000~38461;0;0;0
7231;2544~2581;2544~2575;2525~2550;2563~2613;0;0~1;0~6;0~5;6~20;4~33;5~37;8~13;350~815;-3169230~203846;0~1;0;0
7232;2544~2575;2525~2575;2494~2519;2588~2606;0~157;0~249;0~75;0~58;7~212;6~344;5~70;6~56;350~570;-1461538~3750000;0~1;0~1;1
7233;2519~2538;2525~2544;2494~2538;2588~2619;17~123;20~36;63~87;45~63;7~167;4~66;5~68;6~21;355~360;-42307~111538;0~1;0~1;0
7234;2588~2631;2581~2638;2575~2600;2594~2631;117~150;19~235;5~188;0~25;7~306;5~229;6~365;6~125;700~1065;-896153~4046153;0~1;0~1;2
7235;2500~2513;2500~2513;2444~2463;2513~2531;5~9;6~10;29~44;20~29;6~12;4~10;5~16;5~11;345~360;-257692~61538;0~1;0;0
7236;2531~2538;2531~2544;2494~2506;2544~2581;0;0;0;0;6~7;4~6;5~7;5~10;360~380;-300000~38461;0;0;0
7237;2531~2538;2531~2544;2481~2488;2575~2581;0;0;0;0;6~7;4~6;5~7;5~6;360~375;-246153~53846;0;0;0
7238;2500~2513;2500~2513;2444~2463;2513~2531;5~9;6~10;29~44;20~29;6~12;4~10;5~16;5~11;345~360;-257692~61538;0~1;0;0
7239;2519~2538;2525~2544;2494~2538;2588~2619;17~123;20~36;63~87;45~63;7~167;4~66;5~68;6~21;355~360;-42307~111538;0~1;0~1;0
7240;2519~2538;2525~2544;2494~2538;2588~2619;17~123;20~36;63~87;45~63;7~167;4~66;5~68;6~21;355~360;-42307~111538;0~1;0~1;0
7241;2575~2613;2581~2700;2550~2556;2625~2644;9~118;10~29;19~68;14~49;6~229;5~54;5~76;5~44;425~645;-4065384~1761538;0~1;0~1;0
7242;2519~2538;2525~2544;2494~2544;2588~2619;0~16;0~20;0~76;0~54;6~24;4~23;5~19;6~11;350~375;-288461~234615;0~1;0;0
7243;2500~2519;2488~2519;2469~2481;2519~2556;6~123;6~35;31~59;20~45;6~157;4~25;5~23;5~16;345~425;-230769~1176923;0~1;0;0
7244;2544~2569;2531~2550;2506~2519;2588~2613;0~125;0~40;0~76;0~55;7~109;4~5;5~24;6~12;350~380;3846~261538;0~1;0;0
7245;2513~2531;2525~2531;2463~2488;2519~2563;0;0;0;0;6~7;4~6;5~7;8~11;345~360;0;0;0;0
7246;2519~2538;2525~2544;2494~2544;2588~2619;0~16;0~20;0~76;0~54;6~24;4~23;5~19;6~11;350~375;-288461~234615;0~1;0;0
7247;2544~2569;2531~2550;2506~2519;2588~2613;0~125;0~40;0~76;0~55;7~109;4~5;5~24;6~12;350~380;3846~261538;0~1;0;0
7248;2500~2513;2500~2513;2444~2463;2513~2531;5~9;6~10;29~44;20~29;6~12;4~10;5~16;5~11;345~360;-257692~61538;0~1;0;0
7249;2588~2631;2581~2638;2575~2600;2594~2631;117~150;19~235;5~188;0~25;7~306;5~229;6~365;6~125;700~1065;-896153~4046153;0~1;0~1;3
7250;2588~2638;2581~2825;2575~2619;2638~2656;0~149;0~240;0~185;0~62;6~339;4~303;5~367;5~152;685~1270;-6296153~4653846;0~1;0~1;3
7251;2500~2513;2500~2519;2444~2456;2538~2550;1~5;0~5;7~24;5~17;6~9;4~6;5~7;5~8;355~360;-103846~200000;0;0;0
7252;2606~2638;2594~2825;2575~2613;2638~2650;150~165;234~257;159~280;10~74;7~310;5~188;6~367;6~112;770~1225;-503846~4088461;0~1;0~1;3
7253;2513~2525;2513~2519;2469~2475;2519~2556;0;0;0;0;8~11;4~11;5~7;5~10;345~365;-207692~30769;0;0;0
7254;2544~2550;2525~2550;2500~2519;2588~2613;0~123;0~36;0~65;0~46;6~9;4~5;5~7;6~11;350~390;-65384~0;0~1;0;0
7255;2500~2513;2500~2513;2444~2456;2506~2531;1~3;0~3;6~16;4~12;7~9;4~6;5~7;5~11;345~360;-7692~65384;0;0;0
7256;2519;2513~2519;2456~2463;2538~2556;0;0;0;0;6~7;4~6;5~8;5~12;350~360;-188461~92307;0;0;0
7257;2519~2538;2525~2544;2494~2506;2538~2581;0~17;0~20;0~76;0~54;6~7;4~6;5~8;8~11;345~355;-292307~146153;0;0;0
7258;2519~2538;2525~2544;2494~2506;2538~2581;0~17;0~20;0~76;0~54;6~7;4~6;5~8;8~11;345~355;-292307~146153;0;0;0
7259;2581~2625;2581~2650;2575~2600;2588~2631;14~116;18~185;87~186;7~61;6~380;4~188;5~366;6~154;680~1050;-5542307~2653846;0~1;0~1;2
7260;2525~2538;2525~2563;2475~2488;2569~2581;0~158;0~243;0~70;0~54;8~279;4~108;5~53;5~24;355~455;-123076~1103846;0~1;0~1;0
7261;2519~2538;2525~2544;2494~2506;2538~2581;0~123;0~37;0~75;0~54;8~119;4~46;5~48;6~34;345~375;-296153~130769;0~1;0~1;0
7262;2506~2513;2500~2519;2444~2463;2538~2550;0;0;0~6;0~5;6~7;4~6;5~7;5~10;350~360;-226923~288461;0;0;0
7263;2531~2538;2531~2544;2481~2488;2575~2581;0;0;0;0;6~7;4~6;5~7;5~6;360~375;-246153~53846;0;0;0
7264;2494~2513;2475~2513;2450~2463;2538~2563;6~124;7~35;33~59;22~45;6~384;4~64;5~48;5~39;355~400;-719230~769230;0~1;0~1;0
7265;2525~2538;2525~2544;2469~2488;2569;0;0;0;0;6~7;4~6;5~9;5~6;360~375;-234615~42307;0;0;0
7266;2513~2525;2513~2519;2469~2475;2519~2556;0;0;0;0;8~11;4~11;5~7;5~10;345~365;-207692~30769;0;0;0
7267;2588~2631;2581~2794;2575~2606;2588~2631;146~165;236~258;179~280;10~74;6~346;5~344;6~366;6~136;760~1045;-911538~3753846;0~1;0~1;3
7268;2581~2619;2581~2719;2550~2569;2625~2644;13~118;14~35;69~205;10~55;6~294;5~86;5~297;5~69;530~735;-4076923~3250000;0~1;0~1;0
7269;2519~2538;2525~2544;2494~2544;2588~2619;0~16;0~20;0~76;0~54;6~24;4~23;5~19;6~11;350~375;-288461~234615;0~1;0;0
7270;2519~2531;2525~2538;2463~2481;2531~2563;0;0;0;0;6~7;4~6;5~7;5~7;345~365;-146153~73076;0;0;0
7271;2519~2531;2525~2538;2463~2481;2531~2563;0;0;0;0;6~7;4~6;5~7;5~7;345~365;-146153~73076;0;0;0
7272;2556~2588;2563~2575;2525~2550;2575~2613;0;0;0;0;6~10;4~11;5~11;5~7;475~805;-2976923~-1319230;0;0;0
7273;2588~2631;2581~2794;2575~2606;2588~2631;146~165;236~258;179~280;10~74;6~346;5~344;6~366;6~136;760~1045;-911538~3753846;0~1;0~1;3
7274;2550~2600;2581~2900;2500~2569;2563~2619;6~164;6~254;5~267;7~70;6~347;5~340;5~366;6~340;370~855;-2600000~8946153;0~1;0~1;3
7275;2494~2513;2475~2513;2450~2463;2538~2563;6~124;7~35;33~59;22~45;6~384;4~64;5~48;5~39;355~400;-719230~769230;0~1;0~1;0
7276;2588~2638;2581~2825;2575~2619;2638~2656;0~149;0~240;0~185;0~62;6~339;4~303;5~367;5~152;685~1270;-6296153~4653846;0~1;0~1;0
7277;2506~2519;2506~2519;2450~2463;2513~2531;0;0;0~6;0~4;7~9;4~6;5~7;7~8;345;0;0;0;0
7278;2544~2550;2525~2556;2494~2519;2550~2581;0~123;0~37;0~68;0~49;6~49;4~16;5~8;7~10;355~385;-334615~84615;0~1;0;0
7279;2550~2600;2581~2900;2500~2569;2563~2619;6~164;6~254;5~267;7~70;6~347;5~340;5~366;6~340;370~855;-2600000~8946153;0~1;0~1;2
7280;2606~2638;2594~2825;2575~2613;2638~2650;150~165;234~257;159~280;10~74;7~310;5~188;6~367;6~112;770~1225;-503846~4088461;0~1;0~1;3
7281;2506~2525;2506~2519;2469~2494;2563~2588;0~12;0~14;0~58;0~41;7~15;4~16;5~17;5~11;355~360;-192307~192307;0;0;0
7282;2544~2575;2525~2575;2494~2519;2588~2606;0~157;0~249;0~75;0~58;7~212;6~344;5~70;6~56;350~570;-1461538~3750000;0~1;0~1;1
7283;2506~2519;2506~2519;2450~2463;2513~2531;0;0;0~6;0~4;7~10;4~7;5~10;9~11;345~355;-211538~46153;0;0;0
7284;2494~2513;2475~2513;2450~2463;2538~2563;6~124;7~35;33~59;22~45;6~384;4~64;5~48;5~39;355~400;-719230~769230;0~1;0~1;0
7285;2500~2519;2488~2519;2469~2481;2519~2556;6~123;6~35;31~59;20~45;6~157;4~25;5~23;5~16;345~425;-230769~1176923;0~1;0;0
7286;2513~2531;2488~2519;2469~2500;2563~2594;13~124;14~37;56~75;40~53;7~110;4~27;5~24;5~14;355~450;-119230~1269230;0~1;0;0
7287;2519~2531;2525~2538;2456~2488;2525~2563;0;0;0;0;8~12;4~9;5~13;5~11;345~365;-111538~46153;0;0;0
7288;2519~2538;2525~2544;2494~2506;2538~2581;0~123;0~37;0~75;0~54;8~119;4~46;5~48;6~34;345~375;-296153~130769;0~1;0~1;0
7289;2525~2538;2525~2538;2475~2488;2569~2588;0;0;0;0;6~7;4~6;5~7;7~11;355~375;-246153~88461;0;0;0
7290;2513~2531;2525~2531;2463~2488;2519~2563;0;0;0;0;6~7;4~6;5~7;8~11;345~360;0;0;0;0
7291;2519~2538;2525~2544;2494~2506;2538~2581;0~17;0~20;0~76;0~54;6~7;4~6;5~8;8~11;345~355;-292307~146153;0;0;0
7292;2581~2606;2581~2625;2550~2569;2588~2619;0;0;0;0;6~65;4~11;4~13;5~10;810~995;-3653846~1000000;0;0;0
7293;2544~2581;2544~2575;2525~2550;2563~2613;0;0~1;0~6;0~5;6~20;4~33;5~37;8~13;350~815;-3169230~203846;0~1;0;0
7294;2581~2613;2581~2800;2531~2569;2625~2644;119~163;22~254;29~221;13~70;6~268;5~322;5~365;6~78;405~855;-2703846~6488461;0~1;0~1;1
7295;2544~2563;2544~2563;2506~2519;2588~2606;0;0;0;0;6~9;4~5;5~8;6~12;350~505;-2061538~-69230;0;0;0
7296;2519;2513~2519;2456~2463;2538~2556;0;0;0;0;6~7;4~6;5~8;5~12;350~360;-188461~92307;0;0;0
7297;2544~2550;2525~2550;2500~2519;2588~2613;0~123;0~36;0~65;0~46;6~9;4~5;5~7;6~11;350~390;-65384~0;0~1;0;1
7298;2588~2631;2581~2794;2575~2606;2588~2631;146~165;236~258;179~280;10~74;6~346;5~344;6~366;6~136;760~1045;-911538~3753846;0~1;0~1;3
7299;2519~2538;2525~2544;2494~2538;2588~2619;17~123;20~36;63~87;45~63;7~167;4~66;5~68;6~21;355~360;-42307~111538;0~1;0~1;0
7300;2575~2613;2581~2700;2550~2556;2625~2644;9~118;10~29;19~68;14~49;6~229;5~54;5~76;5~44;425~645;-4065384~1761538;0~1;0~1;1
7301;2581~2631;2588~2706;2575~2606;2581~2631;0~14;0~19;0~86;0~54;6~388;4~340;5~365;5~180;635~1250;-5534615~3946153;0~1;0~1;0
7302;2500~2525;2506~2519;2444~2463;2538~2556;0;0;0~6;0~4;8~10;4~7;5~8;5~11;350~360;-173076~130769;0;0;0
7303;2544~2563;2544~2563;2494~2519;2556~2581;0~155;0~234;0~70;0~54;6~45;4~212;5~34;5~6;385~525;-2276923~3226923;0~1;0;0
7304;2494~2513;2475~2513;2450~2463;2538~2563;6~124;7~35;33~59;22~45;6~384;4~64;5~48;5~39;355~400;-719230~769230;0~1;0~1;0
7305;2544~2563;2544~2563;2506~2519;2588~2606;0;0;0;0;6~9;4~5;5~8;6~12;350~505;-2061538~-69230;0;0;0
7306;2556~2588;2563~2575;2525~2550;2575~2613;0;0;0;0;6~10;4~11;5~11;5~7;475~805;-2976923~-1319230;0;0;0
7307;2531~2538;2531~2544;2494~2506;2544~2581;0;0;0;0;6~7;4~6;5~7;5~10;360~380;-300000~38461;0;0;0
7308;2506~2525;2506~2519;2469~2494;2563~2588;0~12;0~14;0~58;0~41;7~15;4~16;5~17;5~11;355~360;-192307~192307;0;0;0
7309;2500~2525;2506~2519;2444~2463;2538~2556;0;0;0~6;0~4;8~10;4~7;5~8;5~11;350~360;-173076~130769;0;0;0
7310;2506~2513;2500~2519;2444~2463;2538~2550;0;0;0~6;0~5;6~7;4~6;5~7;5~10;350~360;-226923~288461;0;0;0
7311;2519~2538;2525~2544;2494~2506;2538~2581;0~17;0~20;0~76;0~54;6~7;4~6;5~8;8~11;345~355;-292307~146153;0;0;0
7312;2494~2513;2475~2513;2450~2463;2538~2563;6~124;7~35;33~59;22~45;6~384;4~64;5~48;5~39;355~400;-719230~769230;0~1;0~1;0
