ID;age;race;sex;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;capital-gain;capital-loss;hours-per-week;native-country;salary-class
19446;48;White;Male;Private;188432;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;3103;0;46;United-States;>50K
19447;31;White;Female;Private;83425;Some-college;10;Never-married;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
19448;18;White;Female;Self-emp-not-inc;379242;Some-college;10;Never-married;Exec-managerial;Not-in-family;0;0;50;United-States;<=50K
19449;45;White;Male;Private;214068;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;0;0;50;United-States;>50K
19450;31;White;Female;Private;44464;Bachelors;13;Never-married;Exec-managerial;Not-in-family;0;1564;60;United-States;>50K
19451;82;White;Male;Self-emp-inc;130329;7th-8th;4;Married-civ-spouse;Farming-fishing;Husband;0;0;50;United-States;<=50K
19452;42;White;Male;Local-gov;125155;HS-grad;9;Married-civ-spouse;Protective-serv;Husband;0;0;90;United-States;<=50K
19453;38;White;Male;Local-gov;134444;Some-college;10;Married-civ-spouse;Protective-serv;Husband;0;0;72;United-States;<=50K
19454;65;White;Female;Private;274916;HS-grad;9;Widowed;Sales;Unmarried;0;0;40;United-States;<=50K
19455;61;Black;Female;Private;221447;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
19456;19;White;Female;Private;63434;12th;8;Never-married;Farming-fishing;Own-child;0;0;30;United-States;<=50K
19457;45;White;Male;Private;140644;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
19458;39;White;Male;Private;150057;Masters;14;Never-married;Sales;Not-in-family;0;0;50;United-States;>50K
19459;54;White;Male;Self-emp-inc;138852;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;45;United-States;>50K
19460;40;Black;Male;Private;286750;11th;7;Separated;Machine-op-inspct;Not-in-family;0;0;36;United-States;<=50K
19461;50;White;Male;Private;193884;7th-8th;4;Married-civ-spouse;Craft-repair;Husband;0;0;40;Ecuador;<=50K
19462;29;White;Male;Private;107812;HS-grad;9;Divorced;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
19463;27;White;Male;Private;384308;Some-college;10;Never-married;Craft-repair;Not-in-family;0;0;45;United-States;<=50K
19464;45;Black;Male;Private;474617;HS-grad;9;Divorced;Sales;Unmarried;5455;0;40;United-States;<=50K
19465;29;White;Female;Private;81057;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;40;United-States;<=50K
19466;19;White;Male;Private;63918;Some-college;10;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
19467;52;White;Female;Private;222646;12th;8;Separated;Machine-op-inspct;Other-relative;0;0;40;Cuba;<=50K
19468;59;White;Male;State-gov;202682;HS-grad;9;Married-civ-spouse;Sales;Husband;0;0;40;United-States;<=50K
19469;37;White;Female;Private;127918;Some-college;10;Never-married;Transport-moving;Unmarried;0;0;20;Puerto-Rico;<=50K
19470;18;White;Female;Private;280298;HS-grad;9;Never-married;Sales;Own-child;0;0;24;United-States;<=50K
19471;30;White;Male;Local-gov;181091;Bachelors;13;Married-civ-spouse;Protective-serv;Husband;0;0;40;United-States;<=50K
19472;47;White;Male;Private;343579;HS-grad;9;Married-civ-spouse;Other-service;Husband;0;0;40;Mexico;<=50K
19473;61;White;Male;Local-gov;35001;7th-8th;4;Married-civ-spouse;Adm-clerical;Husband;2885;0;40;United-States;<=50K
19474;26;White;Male;Private;122999;Masters;14;Never-married;Prof-specialty;Not-in-family;8614;0;40;United-States;>50K
19475;47;White;Male;Self-emp-inc;173783;Bachelors;13;Married-civ-spouse;Sales;Husband;15024;0;60;United-States;>50K
19476;58;White;Female;Private;213975;Assoc-voc;11;Widowed;Prof-specialty;Not-in-family;0;0;40;United-States;<=50K
19477;40;White;Male;Private;109762;Some-college;10;Divorced;Craft-repair;Unmarried;0;0;40;United-States;<=50K
19478;39;White;Female;Federal-gov;193583;Bachelors;13;Divorced;Prof-specialty;Unmarried;5455;0;60;United-States;<=50K
19479;20;Amer-Indian-Eskimo;Male;Private;27337;HS-grad;9;Never-married;Handlers-cleaners;Own-child;0;0;48;United-States;<=50K
19480;37;Black;Male;Private;265737;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;1887;60;Cuba;>50K
19481;42;White;Male;Private;173704;Some-college;10;Married-civ-spouse;Sales;Husband;0;1887;50;United-States;>50K
19482;44;White;Female;Federal-gov;192771;HS-grad;9;Never-married;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
19483;46;White;Female;Private;155933;Bachelors;13;Never-married;Machine-op-inspct;Not-in-family;0;1602;8;United-States;<=50K
19484;37;Black;Female;Private;910398;Bachelors;13;Never-married;Sales;Not-in-family;0;0;40;United-States;<=50K
19485;75;White;Male;Private;200068;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;35;United-States;>50K
19486;33;Black;Female;Private;221324;Assoc-voc;11;Never-married;Machine-op-inspct;Unmarried;0;0;40;United-States;<=50K
19487;23;White;Male;State-gov;56402;Some-college;10;Married-civ-spouse;Prof-specialty;Husband;0;0;30;United-States;<=50K
19488;41;Black;Male;Private;197093;Bachelors;13;Divorced;Prof-specialty;Not-in-family;0;0;40;United-States;<=50K
19489;53;Black;Female;Private;299080;Some-college;10;Never-married;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
19490;29;White;Male;Private;380560;9th;5;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;Mexico;<=50K
19491;46;Asian-Pac-Islander;Female;Private;182533;Bachelors;13;Never-married;Adm-clerical;Unmarried;0;0;40;Philippines;<=50K
19492;41;White;Female;Private;444743;HS-grad;9;Divorced;Tech-support;Unmarried;0;0;40;United-States;<=50K
19493;33;White;Female;Private;170651;HS-grad;9;Never-married;Other-service;Own-child;1055;0;40;United-States;<=50K
19494;57;White;Male;Private;278228;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
19495;36;White;Male;Private;174938;Bachelors;13;Divorced;Tech-support;Unmarried;0;0;20;United-States;<=50K
19496;51;White;Male;Private;111939;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;50;United-States;>50K
19497;40;White;Female;Private;179735;Assoc-voc;11;Divorced;Adm-clerical;Unmarried;0;0;50;United-States;<=50K
19498;18;White;Female;Private;293227;HS-grad;9;Never-married;Other-service;Not-in-family;0;0;45;United-States;<=50K
19499;50;Asian-Pac-Islander;Male;Self-emp-inc;120781;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;60;South;>50K
19500;46;White;Male;Private;130364;HS-grad;9;Never-married;Craft-repair;Unmarried;0;0;40;United-States;<=50K
19501;32;White;Female;Private;42617;Some-college;10;Divorced;Prof-specialty;Not-in-family;0;0;30;United-States;<=50K
19502;51;White;Female;Self-emp-not-inc;199005;Bachelors;13;Married-civ-spouse;Exec-managerial;Wife;0;0;40;United-States;>50K
19503;27;White;Female;Private;332187;Bachelors;13;Never-married;Adm-clerical;Not-in-family;0;0;65;United-States;<=50K
19504;51;White;Female;Private;205100;Some-college;10;Divorced;Sales;Not-in-family;0;0;45;United-States;>50K
19505;33;White;Male;Private;176711;HS-grad;9;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
19506;51;White;Female;Private;200576;Some-college;10;Divorced;Adm-clerical;Not-in-family;0;0;63;United-States;<=50K
19507;29;Black;Female;Private;244395;11th;7;Never-married;Other-service;Unmarried;0;0;40;United-States;<=50K
19508;37;White;Male;Private;201531;Assoc-acdm;12;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;>50K
19509;51;White;Male;Private;153486;Some-college;10;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;United-States;<=50K
19510;36;Black;Female;Local-gov;174640;Assoc-voc;11;Never-married;Protective-serv;Not-in-family;0;0;60;United-States;>50K
19511;40;White;Female;Local-gov;165726;Assoc-voc;11;Divorced;Exec-managerial;Unmarried;0;0;40;United-States;<=50K
19512;29;White;Male;Private;133420;Some-college;10;Married-civ-spouse;Craft-repair;Husband;5013;0;40;United-States;<=50K
19513;47;Black;Male;Private;191957;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;40;United-States;>50K
19514;33;Black;Female;Private;598802;Some-college;10;Divorced;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
19515;61;White;Male;Self-emp-not-inc;50483;7th-8th;4;Married-civ-spouse;Farming-fishing;Husband;0;0;56;United-States;<=50K
19516;30;White;Female;Private;204704;Bachelors;13;Never-married;Exec-managerial;Unmarried;0;0;45;United-States;>50K
19517;29;White;Female;Private;131310;Assoc-acdm;12;Never-married;Sales;Own-child;0;0;40;United-States;<=50K
19518;44;White;Female;Private;79864;Masters;14;Separated;Exec-managerial;Unmarried;0;0;20;United-States;<=50K
19519;29;White;Female;Private;83742;HS-grad;9;Divorced;Other-service;Unmarried;0;0;45;United-States;<=50K
19520;56;White;Male;Private;181220;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;40;United-States;>50K
19521;40;White;Male;Private;154374;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;>50K
19522;26;White;Female;Private;229613;HS-grad;9;Divorced;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
19523;70;White;Male;Private;89787;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;0;0;20;United-States;<=50K
19524;29;White;Male;Self-emp-not-inc;184710;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
19525;25;White;Female;Private;172581;Bachelors;13;Never-married;Prof-specialty;Not-in-family;0;0;40;United-States;<=50K
19526;47;White;Male;Private;193047;Doctorate;16;Married-civ-spouse;Exec-managerial;Husband;99999;0;50;United-States;>50K
19527;42;White;Male;Private;322385;Assoc-voc;11;Married-civ-spouse;Machine-op-inspct;Husband;2407;0;40;United-States;<=50K
19528;37;White;Male;Private;123785;HS-grad;9;Never-married;Other-service;Not-in-family;0;0;75;United-States;<=50K
19529;43;White;Male;Private;195258;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
19530;17;White;Female;Private;166290;9th;5;Never-married;Other-service;Own-child;0;0;20;United-States;<=50K
19531;58;White;Female;Private;111169;HS-grad;9;Divorced;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
19532;48;Black;Female;Private;217019;HS-grad;9;Never-married;Prof-specialty;Unmarried;0;0;28;United-States;<=50K
19533;21;White;Female;Private;120326;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;40;United-States;<=50K
19534;50;White;Male;Private;200783;7th-8th;4;Divorced;Craft-repair;Not-in-family;0;0;60;United-States;<=50K
19535;53;White;Male;State-gov;118793;HS-grad;9;Married-civ-spouse;Protective-serv;Husband;0;0;40;United-States;<=50K
19536;44;White;Female;Private;29115;Some-college;10;Never-married;Other-service;Not-in-family;0;0;40;United-States;<=50K
19537;81;White;Male;Private;129338;7th-8th;4;Married-civ-spouse;Transport-moving;Husband;0;0;10;United-States;<=50K
19538;39;White;Male;Private;172538;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;0;0;50;United-States;>50K
19539;44;White;Male;Private;116391;Bachelors;13;Never-married;Prof-specialty;Not-in-family;0;0;40;United-States;<=50K
19540;26;White;Female;Private;311497;Bachelors;13;Never-married;Exec-managerial;Not-in-family;0;0;40;United-States;<=50K
19541;43;White;Male;Private;309932;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
19542;53;White;Male;Private;95519;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;0;0;42;United-States;>50K
19543;35;White;Female;Private;194809;11th;7;Divorced;Machine-op-inspct;Unmarried;0;0;40;United-States;<=50K
19544;20;White;Female;Private;215247;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;20;United-States;<=50K
19545;43;White;Female;Self-emp-not-inc;118261;Masters;14;Divorced;Other-service;Unmarried;0;0;30;United-States;<=50K
19546;54;White;Male;Private;175912;10th;6;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;<=50K
19547;31;Asian-Pac-Islander;Male;Private;136398;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;0;0;50;Thailand;>50K
19548;61;White;Male;Self-emp-not-inc;221884;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;0;0;50;United-States;>50K
19549;18;White;Male;Private;165532;Some-college;10;Never-married;Sales;Own-child;0;0;15;United-States;<=50K
19550;20;White;Female;Private;169600;Some-college;10;Never-married;Prof-specialty;Own-child;2176;0;12;United-States;<=50K
19551;30;White;Female;Private;236993;Some-college;10;Never-married;Adm-clerical;Unmarried;0;0;30;United-States;<=50K
19552;21;White;Male;Private;214387;Some-college;10;Never-married;Sales;Other-relative;0;0;64;United-States;<=50K
19553;42;Other;Male;Local-gov;271521;Some-college;10;Married-civ-spouse;Protective-serv;Husband;0;0;40;United-States;>50K
19554;32;White;Female;Private;235847;Some-college;10;Never-married;Exec-managerial;Other-relative;0;0;50;United-States;<=50K
19555;44;White;Male;Private;187720;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;41;United-States;<=50K
19556;25;White;Female;Private;240676;Some-college;10;Divorced;Tech-support;Own-child;0;0;40;United-States;<=50K
19557;47;White;Male;State-gov;199512;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
19558;34;White;Male;Self-emp-inc;186824;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;15024;0;40;United-States;>50K
19559;58;White;Male;Private;265086;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
19560;44;White;Female;Private;344920;Bachelors;13;Never-married;Adm-clerical;Not-in-family;0;1617;20;United-States;<=50K
19561;40;White;Female;Private;205987;Prof-school;15;Never-married;Exec-managerial;Not-in-family;0;0;40;Cuba;<=50K
19562;59;White;Male;Private;182062;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;5013;0;40;United-States;<=50K
19563;50;White;Female;Private;313321;Assoc-acdm;12;Divorced;Sales;Not-in-family;0;0;40;United-States;<=50K
19564;50;White;Male;Private;211654;10th;6;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
19565;32;Black;Male;Federal-gov;386877;Assoc-voc;11;Never-married;Tech-support;Own-child;4650;0;40;United-States;<=50K
19566;24;White;Female;Private;149457;Some-college;10;Never-married;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
19567;34;White;Male;Private;157289;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
19568;25;White;Male;Private;82560;Assoc-acdm;12;Never-married;Other-service;Own-child;0;0;43;United-States;<=50K
19569;37;White;Male;Private;286026;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;>50K
19570;45;White;Male;Private;88500;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;0;0;44;United-States;>50K
19571;21;White;Female;Private;180339;Assoc-voc;11;Never-married;Farming-fishing;Not-in-family;0;1602;30;United-States;<=50K
19572;36;White;Male;Private;187847;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;7688;0;40;United-States;>50K
19573;42;Black;Female;Private;336891;Some-college;10;Divorced;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
19574;44;White;Male;State-gov;193524;Masters;14;Married-civ-spouse;Exec-managerial;Husband;0;1902;40;United-States;>50K
19575;51;White;Male;Self-emp-inc;338260;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;15024;0;60;United-States;>50K
19576;29;White;Female;Self-emp-not-inc;85572;11th;7;Married-civ-spouse;Other-service;Wife;0;0;5;United-States;<=50K
19577;43;White;Male;Private;51506;12th;8;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;<=50K
19578;20;White;Male;State-gov;158206;Assoc-acdm;12;Never-married;Prof-specialty;Not-in-family;0;0;30;United-States;<=50K
19579;62;White;Male;Private;113440;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;35;United-States;<=50K
19580;40;Black;Male;Private;229148;12th;8;Married-civ-spouse;Other-service;Husband;0;0;40;Jamaica;<=50K
19581;34;Asian-Pac-Islander;Male;Private;293703;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;40;Philippines;<=50K
19582;59;White;Male;Federal-gov;293971;Some-college;10;Married-civ-spouse;Tech-support;Husband;0;0;40;United-States;>50K
19583;57;White;Male;Federal-gov;310320;Bachelors;13;Married-civ-spouse;Tech-support;Husband;0;0;48;United-States;>50K
19584;30;White;Female;Private;190040;Bachelors;13;Never-married;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
19585;31;Asian-Pac-Islander;Male;Private;167725;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;15024;0;48;Philippines;>50K
19586;32;White;Male;Private;131224;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;<=50K
19587;37;White;Male;Private;295949;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;1628;40;United-States;<=50K
19588;40;White;Male;Private;143327;Some-college;10;Separated;Handlers-cleaners;Not-in-family;0;0;40;United-States;<=50K
19589;17;White;Female;Private;187308;10th;6;Never-married;Other-service;Own-child;0;0;15;United-States;<=50K
19590;28;White;Female;Private;50814;HS-grad;9;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
19591;36;White;Male;Private;136343;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;>50K
19592;48;White;Male;Private;373366;1st-4th;2;Married-civ-spouse;Farming-fishing;Husband;3781;0;50;Mexico;<=50K
19593;39;White;Male;Private;179271;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;50;United-States;>50K
19594;44;Black;Male;Private;443040;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;United-States;<=50K
19595;43;Black;Female;Private;281422;Assoc-acdm;12;Never-married;Adm-clerical;Not-in-family;0;0;45;United-States;<=50K
19596;37;Asian-Pac-Islander;Male;Private;121772;HS-grad;9;Never-married;Craft-repair;Not-in-family;0;0;40;Hong;<=50K
19597;41;Black;Male;Local-gov;396467;Assoc-acdm;12;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
19598;42;White;Male;Private;445940;9th;5;Married-civ-spouse;Craft-repair;Husband;0;0;40;Mexico;<=50K
19599;26;White;Male;Private;283715;HS-grad;9;Never-married;Craft-repair;Own-child;0;0;40;United-States;<=50K
19600;47;White;Male;Private;131002;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;50;United-States;>50K
19601;36;White;Female;Private;51838;Some-college;10;Divorced;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
19602;38;White;Male;Private;338320;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;40;Canada;<=50K
19603;54;White;Male;Private;178946;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;48;United-States;>50K
19604;61;White;Male;Private;176689;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;<=50K
19605;47;White;Male;Private;155664;Masters;14;Married-civ-spouse;Exec-managerial;Husband;99999;0;55;United-States;>50K
19606;47;White;Male;Private;187563;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
19607;41;White;Male;Private;32121;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;>50K
19608;29;Other;Male;Private;113464;HS-grad;9;Never-married;Transport-moving;Other-relative;0;0;40;Dominican-Republic;<=50K
19609;17;White;Male;Self-emp-not-inc;174120;12th;8;Never-married;Handlers-cleaners;Own-child;0;0;15;United-States;<=50K
19610;30;White;Male;Local-gov;183000;Masters;14;Married-civ-spouse;Prof-specialty;Husband;0;0;45;United-States;<=50K
19611;29;White;Male;Local-gov;220419;Bachelors;13;Never-married;Protective-serv;Not-in-family;0;0;56;United-States;<=50K
19612;35;White;Female;Private;317153;HS-grad;9;Never-married;Sales;Not-in-family;0;0;40;United-States;<=50K
19613;56;White;Male;Self-emp-not-inc;115439;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;60;United-States;<=50K
19614;26;White;Male;Private;187577;Assoc-voc;11;Never-married;Sales;Not-in-family;0;0;55;United-States;<=50K
19615;47;White;Male;Private;248059;Some-college;10;Married-civ-spouse;Other-service;Husband;0;0;47;United-States;>50K
19616;40;White;Female;State-gov;229364;Masters;14;Divorced;Prof-specialty;Not-in-family;0;0;45;United-States;<=50K
19617;47;White;Male;Private;111994;HS-grad;9;Married-civ-spouse;Other-service;Husband;0;0;34;United-States;<=50K
19618;21;White;Male;Private;259510;HS-grad;9;Never-married;Handlers-cleaners;Own-child;0;0;36;United-States;<=50K
19619;54;White;Male;Local-gov;173050;Masters;14;Married-civ-spouse;Prof-specialty;Husband;7688;0;40;United-States;>50K
19620;60;White;Female;Self-emp-not-inc;88570;Assoc-voc;11;Married-civ-spouse;Transport-moving;Wife;0;0;15;Germany;>50K
19621;60;White;Female;Self-emp-inc;376133;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;15024;0;15;United-States;>50K
19622;48;White;Female;Private;232840;Some-college;10;Widowed;Adm-clerical;Unmarried;0;0;43;United-States;<=50K
19623;53;White;Male;Self-emp-inc;263925;HS-grad;9;Married-civ-spouse;Sales;Husband;99999;0;40;United-States;>50K
19624;19;Black;Female;Private;446219;10th;6;Never-married;Sales;Unmarried;0;0;40;United-States;<=50K
19625;35;White;Male;Private;102976;Masters;14;Never-married;Exec-managerial;Not-in-family;0;0;40;United-States;>50K
19626;42;White;Female;Private;274198;5th-6th;3;Married-civ-spouse;Machine-op-inspct;Wife;0;0;38;Mexico;<=50K
19627;25;White;Female;Private;210095;11th;7;Married-spouse-absent;Handlers-cleaners;Not-in-family;0;0;40;Mexico;<=50K
19628;32;White;Male;Private;123429;10th;6;Separated;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
19629;45;White;Male;Private;371886;Bachelors;13;Never-married;Prof-specialty;Not-in-family;0;0;46;United-States;<=50K
19630;42;White;Male;Self-emp-inc;287037;12th;8;Divorced;Craft-repair;Not-in-family;0;0;10;United-States;<=50K
19631;36;White;Male;Private;151835;HS-grad;9;Married-civ-spouse;Other-service;Husband;0;0;60;United-States;>50K
19632;43;White;Male;Private;154538;Assoc-acdm;12;Divorced;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
19633;28;White;Male;Self-emp-not-inc;107236;12th;8;Married-civ-spouse;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
19634;56;White;Male;Private;143266;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
19635;69;White;Male;Local-gov;179813;10th;6;Married-civ-spouse;Transport-moving;Husband;0;0;10;United-States;<=50K
19636;22;White;Female;Private;109815;Some-college;10;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
19637;23;White;Male;Private;81281;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;0;0;40;United-States;<=50K
19638;42;White;Male;Private;121055;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;60;United-States;<=50K
19639;38;White;Male;Private;65382;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
19640;25;White;Male;Private;69739;10th;6;Never-married;Machine-op-inspct;Own-child;0;0;40;United-States;<=50K
19641;25;White;Female;Private;124111;Bachelors;13;Never-married;Adm-clerical;Own-child;0;0;40;United-States;<=50K
19642;47;White;Male;Private;355320;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;15024;0;40;United-States;>50K
19643;24;Black;Female;Private;48343;11th;7;Never-married;Other-service;Not-in-family;0;0;40;United-States;<=50K
19644;68;White;Female;Private;223486;HS-grad;9;Widowed;Other-service;Unmarried;0;0;7;England;<=50K
19645;20;Asian-Pac-Islander;Male;Private;298635;Some-college;10;Never-married;Sales;Own-child;0;0;30;Philippines;<=50K
19646;24;White;Male;Private;221955;Bachelors;13;Married-civ-spouse;Sales;Other-relative;0;0;40;United-States;<=50K
19647;20;White;Female;Private;210781;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;35;United-States;<=50K
19648;41;White;Male;Private;107584;Some-college;10;Separated;Transport-moving;Not-in-family;0;0;35;United-States;<=50K
19649;28;White;Male;Private;189346;HS-grad;9;Never-married;Handlers-cleaners;Own-child;0;0;48;United-States;<=50K
19650;35;White;Female;Private;346766;HS-grad;9;Never-married;Handlers-cleaners;Not-in-family;0;0;40;United-States;<=50K
19651;39;White;Male;Local-gov;180686;Masters;14;Married-civ-spouse;Prof-specialty;Husband;0;1977;45;United-States;>50K
19652;31;White;Male;Private;273324;Some-college;10;Never-married;Other-service;Own-child;0;1721;16;United-States;<=50K
19653;35;Black;Male;Private;491000;Assoc-voc;11;Divorced;Prof-specialty;Own-child;0;0;40;United-States;<=50K
19654;35;Black;Female;Private;219902;Assoc-voc;11;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
19655;31;White;Female;Private;234976;11th;7;Never-married;Adm-clerical;Unmarried;0;0;48;United-States;<=50K
19656;36;White;Male;Private;166549;Bachelors;13;Divorced;Adm-clerical;Not-in-family;0;0;55;United-States;>50K
19657;29;White;Female;Private;126399;HS-grad;9;Divorced;Sales;Unmarried;0;0;32;United-States;<=50K
19658;37;Black;Male;Private;172694;Some-college;10;Married-civ-spouse;Handlers-cleaners;Husband;0;0;50;United-States;<=50K
19659;25;White;Male;Private;187653;HS-grad;9;Never-married;Handlers-cleaners;Not-in-family;0;0;48;United-States;<=50K
19660;33;White;Male;Self-emp-not-inc;123424;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
19661;54;White;Male;Self-emp-not-inc;226497;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;50;United-States;<=50K
19662;24;Amer-Indian-Eskimo;Male;Private;50400;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;40;United-States;<=50K
19663;29;White;Male;Private;351871;Bachelors;13;Never-married;Sales;Not-in-family;0;0;50;United-States;>50K
19664;24;White;Female;Private;191948;HS-grad;9;Divorced;Sales;Unmarried;0;0;30;United-States;<=50K
19665;28;Black;Male;State-gov;78356;Masters;14;Married-civ-spouse;Exec-managerial;Husband;0;0;40;Jamaica;<=50K
19666;40;White;Male;Private;198096;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;>50K
19667;36;White;Female;Local-gov;380614;Bachelors;13;Married-civ-spouse;Adm-clerical;Wife;0;0;35;Germany;>50K
19668;34;White;Male;Local-gov;172664;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
19669;59;White;Male;Local-gov;181242;10th;6;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
19670;32;White;Male;Private;262153;HS-grad;9;Divorced;Craft-repair;Unmarried;0;0;35;United-States;<=50K
19671;37;White;Female;Local-gov;51158;Some-college;10;Married-civ-spouse;Tech-support;Wife;7298;0;36;United-States;>50K
19672;44;White;Male;Private;120057;Assoc-acdm;12;Married-civ-spouse;Exec-managerial;Husband;4386;0;45;United-States;>50K
19673;41;White;Male;Private;29762;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;60;United-States;<=50K
19674;34;White;Female;Private;32528;Assoc-voc;11;Married-spouse-absent;Adm-clerical;Unmarried;0;974;40;United-States;<=50K
19675;22;White;Male;Private;206861;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;40;United-States;<=50K
19676;38;White;Male;Private;125933;Bachelors;13;Separated;Exec-managerial;Not-in-family;27828;0;45;United-States;>50K
19677;47;Asian-Pac-Islander;Female;Private;334679;Masters;14;Separated;Machine-op-inspct;Unmarried;0;0;42;India;<=50K
